priority,rank,name,url,focus,source,source_page
67,A,T for Troels,https://www.tfortroels.com/,portfolio,A1 Gallery,https://www.a1.gallery
68,A,Marijana Pavlinić,https://marijanapav.com/,portfolio,A1 Gallery,https://www.a1.gallery
69,A,Keya Vadgama,https://keyavadgama.com/,portfolio,A1 Gallery,https://www.a1.gallery
70,A,Overtype,https://www.overtypefoundry.com/,portfolio,A1 Gallery,https://www.a1.gallery
71,A,Thursday,https://thursday.studio/,brand,A1 Gallery,https://www.a1.gallery
72,A,Peter Tarka,https://petertarka.com/,portfolio,A1 Gallery,https://www.a1.gallery
73,A,Konolee,https://konolee.com/,portfolio,A1 Gallery,https://www.a1.gallery
74,A,Iru,https://www.iru.com/,product,A1 Gallery,https://www.a1.gallery
75,A,Ragged Edge,https://raggededge.com/,brand,A1 Gallery,https://www.a1.gallery
76,A,Vucko,https://vucko.co/,portfolio,A1 Gallery,https://www.a1.gallery
77,A,Ballpoint,https://www.weareballpoint.com/,brand,A1 Gallery,https://www.a1.gallery
78,A,The New Industrials,https://thenewindustrials.com/,landing,A1 Gallery,https://www.a1.gallery
79,A,Afterwork Industries,https://madeafterwork.com/,ecommerce,A1 Gallery,https://www.a1.gallery
80,A,Designer Fund,https://designerfund.com/,product,A1 Gallery,https://www.a1.gallery
81,A,Locomotive®,https://locomotive.ca/,brand,A1 Gallery,https://www.a1.gallery
82,A,Tracebit,https://tracebit.com/,product,A1 Gallery,https://www.a1.gallery
83,A,Music Videos I Like,https://music-videos.lsvs.cloud/grid,product,A1 Gallery,https://www.a1.gallery
84,A,Sania Saleh,https://www.sania.io/,portfolio,A1 Gallery,https://www.a1.gallery
85,A,Clay,https://www.clay.com/,product,A1 Gallery,https://www.a1.gallery
86,A,Ploy,https://ploy.ai/,product,A1 Gallery,https://www.a1.gallery
87,A,Artem Astakhov,https://hiartem.com/,portfolio,A1 Gallery,https://www.a1.gallery
88,A,Route de Noël,https://www.routedenoel.com/en,product,A1 Gallery,https://www.a1.gallery
89,A,Mora,https://mora.com/,product,A1 Gallery,https://www.a1.gallery
90,A,Agentwork,https://agentwork.com/,product,A1 Gallery,https://www.a1.gallery
91,A,Bailey Elith,https://www.baileyelith.com/,portfolio,A1 Gallery,https://www.a1.gallery
92,A,AlterG,https://altergresources.com/,product,A1 Gallery,https://www.a1.gallery
93,A,Ethan Suero,https://www.ethansuero.com/,brand,A1 Gallery,https://www.a1.gallery
94,A,North of Zero,https://www.northofzero.dev/,brand,A1 Gallery,https://www.a1.gallery
95,A,Andre Candido,https://andre-candido.com/,portfolio,A1 Gallery,https://www.a1.gallery
96,A,Edoardo Lunardi,https://www.edoardolunardi.dev/,portfolio,A1 Gallery,https://www.a1.gallery
97,A,Mollie,https://www.mollie.com/,product,A1 Gallery,https://www.a1.gallery
98,A,Hugo Baron,https://nuageboi.fr/,portfolio,A1 Gallery,https://www.a1.gallery
99,A,Jon Howell,https://www.jonhowell.com/,portfolio,A1 Gallery,https://www.a1.gallery
100,A,Sofia Khegai,https://khegai.com/,portfolio,A1 Gallery,https://www.a1.gallery
101,A,Alvin Leung,https://alvinn.design/,portfolio,A1 Gallery,https://www.a1.gallery
102,A,Daniil Chebotarev,https://www.daniilch.design/,portfolio,A1 Gallery,https://www.a1.gallery
103,A,Ko–T,https://ko-t.com/,portfolio,A1 Gallery,https://www.a1.gallery
104,A,Vladimir Pushkarev,https://puschkarew.com/,portfolio,A1 Gallery,https://www.a1.gallery
105,A,Impossible Foods,https://impossiblefoods.com/,product,A1 Gallery,https://www.a1.gallery
106,A,Vendredi Society,https://vendredi-society.com/,brand,A1 Gallery,https://www.a1.gallery
107,A,Modern Practice,https://itsmodernpractice.com/,brand,A1 Gallery,https://www.a1.gallery
108,A,MONOLOG,https://bymonolog.com/,brand,A1 Gallery,https://www.a1.gallery
109,A,House of Honey,https://www.houseofhoney.com/,brand,A1 Gallery,https://www.a1.gallery
110,A,Agency Habitat,https://agencyhabitat.com/,brand,A1 Gallery,https://www.a1.gallery
111,A,Belle Duffner,https://belleduffner.com/,portfolio,A1 Gallery,https://www.a1.gallery
112,A,New Arc,https://newarc.io/,brand,A1 Gallery,https://www.a1.gallery
113,A,MKTLM,https://mktlm.obys.agency/,portfolio,A1 Gallery,https://www.a1.gallery
114,A,Letters,https://letters.app/,product,A1 Gallery,https://www.a1.gallery
115,A,STUDIO HERRSTRÖM,https://www.studioherrstrom.com/,brand,A1 Gallery,https://www.a1.gallery
116,A,Rabbits Black,https://rabbitsblack.com/,brand,A1 Gallery,https://www.a1.gallery
117,B,Willy Brauner,https://willybrauner.com/,portfolio,A1 Gallery,https://www.a1.gallery
118,B,Legora,https://legora.com/,product,A1 Gallery,https://www.a1.gallery
119,B,Nordiska Museet,https://www.nordiskamuseet.se/en,product,A1 Gallery,https://www.a1.gallery
120,B,Off The Wall,https://offthewall.studio/,brand,A1 Gallery,https://www.a1.gallery
121,B,Clay Cup,https://claycup.com/,product,A1 Gallery,https://www.a1.gallery
122,B,Off Menu,https://www.offmenu.design/,brand,A1 Gallery,https://www.a1.gallery
123,B,Typography In Web Design,https://tiwd.courses/,landing,A1 Gallery,https://www.a1.gallery
124,B,Turno,https://turnoev.com/,product,A1 Gallery,https://www.a1.gallery
125,B,forpeople,https://forpeople.com/,brand,A1 Gallery,https://www.a1.gallery
126,B,ITEM,https://item-amsterdam.nl/,ecommerce,A1 Gallery,https://www.a1.gallery
127,B,Uncut,https://uncut.wtf/,ecommerce,A1 Gallery,https://www.a1.gallery
128,B,Circa,https://circa.so/,landing,A1 Gallery,https://www.a1.gallery
129,B,Fey,https://www.fey.com/,product,A1 Gallery,https://www.a1.gallery
130,B,Girl,https://www.girl.studio/,brand,A1 Gallery,https://www.a1.gallery
131,B,Audion,https://www.audion.ai/,product,A1 Gallery,https://www.a1.gallery
132,B,Aave,https://aave.com/,product,A1 Gallery,https://www.a1.gallery
133,B,Visual Domain,https://www.visualdomain.com.au/,brand,A1 Gallery,https://www.a1.gallery
134,B,Tailscale,https://tailscale.com/,product,A1 Gallery,https://www.a1.gallery
135,B,Stōkt Creative Co.,https://wearestokt.com/,brand,A1 Gallery,https://www.a1.gallery
136,B,Redo Media,https://redomedia.co/,brand,A1 Gallery,https://www.a1.gallery
137,B,Sergey Lisovskiy,https://lisovskiy.work/,portfolio,A1 Gallery,https://www.a1.gallery
138,B,Red Flags For Cash,https://redflagsforcash.com/,product,A1 Gallery,https://www.a1.gallery
139,B,AAA24,https://aaa24.a24films.com/,product,A1 Gallery,https://www.a1.gallery
140,B,Dapper,https://www.dapper.agency/,brand,A1 Gallery,https://www.a1.gallery
141,B,Zenwood Studio,https://zenwood.studio/,portfolio,A1 Gallery,https://www.a1.gallery
142,B,Aspen Search,https://www.aspensearch.com/,brand,A1 Gallery,https://www.a1.gallery
143,B,The General Intelligence Company,https://www.generalintelligencecompany.com/,brand,A1 Gallery,https://www.a1.gallery
144,B,Stephan Mann,https://www.stvxmvnn.com/,portfolio,A1 Gallery,https://www.a1.gallery
145,B,Maximilian Kaspar,https://www.maximiliankaspar.com/,portfolio,A1 Gallery,https://www.a1.gallery
146,B,Outfit,https://outfit.hellohello.is/,ecommerce,A1 Gallery,https://www.a1.gallery
147,B,Vecton,https://vecton.ai/,product,A1 Gallery,https://www.a1.gallery
148,B,Deeo Studio,https://deeo.studio/,brand,A1 Gallery,https://www.a1.gallery
149,B,VisionAI,https://visionai.co/,product,A1 Gallery,https://www.a1.gallery
150,B,Digital Metal,https://www.digitalmetal.io/,product,A1 Gallery,https://www.a1.gallery
151,B,United Carriers,https://unitedcarriers.com/,product,A1 Gallery,https://www.a1.gallery
152,B,The Future in Black,https://www.thefutureinblack.com/,brand,A1 Gallery,https://www.a1.gallery
153,B,SCS,https://o-scs.com/,brand,A1 Gallery,https://www.a1.gallery
154,B,Tom Cavill,https://tomcavill.com/,portfolio,A1 Gallery,https://www.a1.gallery
155,B,Sarah & Matt,https://sarahandmatt.wedding/,product,A1 Gallery,https://www.a1.gallery
156,B,CURA Climate,https://www.curaclimate.com/,product,A1 Gallery,https://www.a1.gallery
157,B,Shed,https://shed.design/,brand,A1 Gallery,https://www.a1.gallery
158,B,Harsh Shah,https://harshshah.design/,portfolio,A1 Gallery,https://www.a1.gallery
159,B,Maria Vareva,https://mariavareva.com/,portfolio,A1 Gallery,https://www.a1.gallery
160,B,New Layer Capital,https://nlc.obys.agency/,product,A1 Gallery,https://www.a1.gallery
161,B,Hugo,https://hugo.ai/en,product,A1 Gallery,https://www.a1.gallery
162,B,Materra,https://www.materra.tech/,brand,A1 Gallery,https://www.a1.gallery
163,B,Groth Studio,https://www.groth.studio/,brand,A1 Gallery,https://www.a1.gallery
164,B,HUMAHOME,https://humahome.com/,product,A1 Gallery,https://www.a1.gallery
165,B,Peerscale,https://peerscale.com/,product,A1 Gallery,https://www.a1.gallery
166,B,Atoms,https://atoms.co/,product,A1 Gallery,https://www.a1.gallery
167,B,Rare Assembly,https://rareassembly.com/,brand,A1 Gallery,https://www.a1.gallery
168,B,Saint Urbain,https://www.sainturbain.com/,brand,A1 Gallery,https://www.a1.gallery
169,B,Nicolas Bussière,https://www.nicolasbussiere.com/,portfolio,A1 Gallery,https://www.a1.gallery
170,B,Allier Ho,https://allierho.com/,portfolio,A1 Gallery,https://www.a1.gallery
171,B,GT Standard,https://gt-standard.com/,product,A1 Gallery,https://www.a1.gallery
172,B,Studio Juicebox,https://www.studio-juicebox.com/,brand,A1 Gallery,https://www.a1.gallery
173,B,Please Call Me Champ,https://pleasecallmechamp.com/,brand,A1 Gallery,https://www.a1.gallery
174,B,Jonas Pelzer,https://jonaspelzer.com/,portfolio,A1 Gallery,https://www.a1.gallery
175,B,T72T,https://www.t72t.com/,portfolio,A1 Gallery,https://www.a1.gallery
176,B,Seed,https://seed.com/,ecommerce,A1 Gallery,https://www.a1.gallery
177,B,Towpath,https://towpath.io/,product,A1 Gallery,https://www.a1.gallery
178,B,Orbit,https://tryorbit.com/,product,A1 Gallery,https://www.a1.gallery
179,B,Article,https://madebyarticle.com/,brand,A1 Gallery,https://www.a1.gallery
180,B,Ginkgo Bioworks,https://www.ginkgobioworks.studio/,portfolio,A1 Gallery,https://www.a1.gallery
181,B,Aether 1,https://www.aether1.ai/,ecommerce,A1 Gallery,https://www.a1.gallery
182,B,September Works,https://www.september.works/,brand,A1 Gallery,https://www.a1.gallery
183,B,Endless,https://endless.design/,brand,A1 Gallery,https://www.a1.gallery
184,B,GENBRAND,https://genbrand.design/,brand,A1 Gallery,https://www.a1.gallery
185,B,Practice,https://practice.inc/,brand,A1 Gallery,https://www.a1.gallery
186,B,Dauw,https://www.dauw.nl/,brand,A1 Gallery,https://www.a1.gallery
187,B,Artifact,https://www.rtfct.com/,brand,A1 Gallery,https://www.a1.gallery
188,B,TR Studio,https://trstudio.co.uk/,brand,A1 Gallery,https://www.a1.gallery
189,B,Bajgart Design Office,https://bajgartoffice.com/,portfolio,A1 Gallery,https://www.a1.gallery
190,B,Hypercard,https://www.hypercard.com/,landing,A1 Gallery,https://www.a1.gallery
191,B,Alphamark,https://alphamark.design/,brand,A1 Gallery,https://www.a1.gallery
192,B,Focus Lab,https://focuslab.agency/,brand,A1 Gallery,https://www.a1.gallery
193,B,New Genre,https://newgenre.studio/,brand,A1 Gallery,https://www.a1.gallery
194,B,Resend,https://resend.com/,product,A1 Gallery,https://www.a1.gallery
195,B,Satius,https://www.satius.app/,product,A1 Gallery,https://www.a1.gallery
196,B,SISA,https://sisa.ai/,product,A1 Gallery,https://www.a1.gallery
197,B,Keytail,https://www.keytail.ai/,product,A1 Gallery,https://www.a1.gallery
198,B,ON.energy,https://www.on.energy/,product,A1 Gallery,https://www.a1.gallery
199,B,Tavus,https://www.tavus.io/,product,A1 Gallery,https://www.a1.gallery
200,B,UGLYCASH,https://ugly.cash/,product,A1 Gallery,https://www.a1.gallery
201,B,Keith Greenbaum,https://www.keithgreenbaum.com/,portfolio,A1 Gallery,https://www.a1.gallery
202,B,Native,https://www.native.inc/,product,A1 Gallery,https://www.a1.gallery
203,B,Euphemia,https://euphemia.com/,product,A1 Gallery,https://www.a1.gallery
204,B,Caladan,https://caladan.bio/,product,A1 Gallery,https://www.a1.gallery
205,B,MoMoney,https://www.museumofmoney.com/,product,A1 Gallery,https://www.a1.gallery
206,B,Ease Health,https://easehealth.com/,product,A1 Gallery,https://www.a1.gallery
207,B,Gloria Wong,https://gloriawong.co/,portfolio,A1 Gallery,https://www.a1.gallery
208,B,Gumloop,https://www.gumloop.com/,product,A1 Gallery,https://www.a1.gallery
209,B,Resurf,https://resurf.so/,product,A1 Gallery,https://www.a1.gallery
210,B,Google Cloud x Team USA,https://sports.withgoogle.com/teamusa,product,A1 Gallery,https://www.a1.gallery
211,B,Daybreak Studio,https://www.daybreak.studio/,brand,A1 Gallery,https://www.a1.gallery
212,B,Kaiko,https://kaiko.ai/,product,A1 Gallery,https://www.a1.gallery
213,B,NGLM,https://www.nglm.com/,brand,A1 Gallery,https://www.a1.gallery
214,B,Driftime®,https://driftime.com/,brand,A1 Gallery,https://www.a1.gallery
215,B,Akash Tyagi,https://akashtyagi.com/,portfolio,A1 Gallery,https://www.a1.gallery
216,B,Hurt Feelings,https://www.hurt-feelings.com/,product,A1 Gallery,https://www.a1.gallery
217,B,Fin,https://fin.ai/,product,A1 Gallery,https://www.a1.gallery
218,B,Instrument,https://www.instrument.com/,brand,A1 Gallery,https://www.a1.gallery
219,B,OutThere,https://www.outthere.studio/,brand,A1 Gallery,https://www.a1.gallery
220,B,SMAQ,https://carrierescene.ca/,product,A1 Gallery,https://www.a1.gallery
221,B,The Content Architecture,https://www.contentarchitecture.dev/,product,A1 Gallery,https://www.a1.gallery
222,B,Tinker,https://www.tinker.com/uk,product,A1 Gallery,https://www.a1.gallery
223,B,Will Beeching,https://willbeeching.com/,portfolio,A1 Gallery,https://www.a1.gallery
224,B,Diegovz,https://diegovz.com/,portfolio,A1 Gallery,https://www.a1.gallery
225,B,Cassia Freire,https://cassia.design/,portfolio,A1 Gallery,https://www.a1.gallery
226,B,George Badea,https://georgebadea.com/,portfolio,A1 Gallery,https://www.a1.gallery
227,B,Cob,https://cobfoods.com/,ecommerce,A1 Gallery,https://www.a1.gallery
228,B,Darkroom,https://www.darkroom.au/,ecommerce,A1 Gallery,https://www.a1.gallery
229,B,Keel,https://keel.so/,product,A1 Gallery,https://www.a1.gallery
230,B,Rise Plasma,https://www.riseplasma.com/,product,A1 Gallery,https://www.a1.gallery
231,B,Edition,https://www.editiondesign.co/,brand,A1 Gallery,https://www.a1.gallery
232,B,ISO Meet,https://www.isomeet.com/,product,A1 Gallery,https://www.a1.gallery
233,C,Koto,https://koto.com/,brand,A1 Gallery,https://www.a1.gallery
234,C,Oberyon,https://oberyon.com/,brand,A1 Gallery,https://www.a1.gallery
235,C,Piet Aukeman,https://piet.website/,portfolio,A1 Gallery,https://www.a1.gallery
236,C,Jason Reynolds,https://jsnrynlds.xyz/,portfolio,A1 Gallery,https://www.a1.gallery
237,C,Sidestage,https://www.sidestage.vc/,product,A1 Gallery,https://www.a1.gallery
238,C,Shopify Design,https://shopify.design/,product,A1 Gallery,https://www.a1.gallery
239,C,Glyphs,https://glyphsapp.com/,product,A1 Gallery,https://www.a1.gallery
240,C,Yonis,https://www.studioyonis.com/,brand,A1 Gallery,https://www.a1.gallery
241,C,Michael Brown,https://www.mbrown.work/,portfolio,A1 Gallery,https://www.a1.gallery
242,C,PUR+ Architekten,https://www.purplus.team/,brand,A1 Gallery,https://www.a1.gallery
243,C,Antonin Saurat,https://www.antoninsaurat.work/,portfolio,A1 Gallery,https://www.a1.gallery
244,C,Search Party,https://www.searchparty.com/,product,A1 Gallery,https://www.a1.gallery
245,C,Relats,https://toptier.relats.com/,product,A1 Gallery,https://www.a1.gallery
246,C,10×Designers,https://10xdesigners.co/,product,A1 Gallery,https://www.a1.gallery
247,C,ALSO,https://ridealso.com/,ecommerce,A1 Gallery,https://www.a1.gallery
248,C,Emily in Paris,https://www.parisbyemily.com/,product,A1 Gallery,https://www.a1.gallery
249,C,Quick Copies,https://quickcopies.com/,product,A1 Gallery,https://www.a1.gallery
250,C,Worknight Studio,https://worknight.studio/,brand,A1 Gallery,https://www.a1.gallery
251,C,Primora,https://primora.xyz/,brand,A1 Gallery,https://www.a1.gallery
252,C,Skarlo,https://skarlo.co/,brand,A1 Gallery,https://www.a1.gallery
253,C,Brethren Design Co,https://www.brethrendesignco.com/,brand,A1 Gallery,https://www.a1.gallery
254,C,Revitin,https://revitin.com/,ecommerce,A1 Gallery,https://www.a1.gallery
255,C,MasterClass,https://www.masterclass.com/,product,A1 Gallery,https://www.a1.gallery
256,C,Craft,https://www.craft.do/,product,A1 Gallery,https://www.a1.gallery
257,C,Latitude.sh,https://www.latitude.sh/,product,A1 Gallery,https://www.a1.gallery
258,C,Kastle,https://www.kastle.ai/,product,A1 Gallery,https://www.a1.gallery
259,C,For Good Design Lab,https://www.forgooddesignlab.com/,brand,A1 Gallery,https://www.a1.gallery
260,C,Collider,https://www.drinkcollider.com/,ecommerce,A1 Gallery,https://www.a1.gallery
261,C,Pelata Pieces,https://www.pelatapieces.com/,ecommerce,A1 Gallery,https://www.a1.gallery
262,C,Cluely,https://cluely.com/,product,A1 Gallery,https://www.a1.gallery
263,C,NTGent,https://www.ntgent.be/en,product,A1 Gallery,https://www.a1.gallery
264,C,Algo,https://algo.tv/,brand,A1 Gallery,https://www.a1.gallery
265,C,AI in Design Report 2026,https://stateofaidesign.com/,product,A1 Gallery,https://www.a1.gallery
266,C,Lineage,https://lineage.agency/,brand,A1 Gallery,https://www.a1.gallery
267,C,Studio Agriculture,https://studioagriculture.co/,portfolio,A1 Gallery,https://www.a1.gallery
268,C,Sunrise Robotics,https://sunriserobotics.co/,product,A1 Gallery,https://www.a1.gallery
269,C,Nothing,https://nothing.tech/,product,A1 Gallery,https://www.a1.gallery
270,C,Purée Maison,https://pureemaison.com/,brand,A1 Gallery,https://www.a1.gallery
271,C,Ask Phill,https://askphill.com/,brand,A1 Gallery,https://www.a1.gallery
272,C,Dream Recorder,https://dreamrecorder.ai/,product,A1 Gallery,https://www.a1.gallery
273,C,Adaline,https://www.adaline.ai/,product,A1 Gallery,https://www.a1.gallery
274,C,Parabol,https://parabol.fi/,product,A1 Gallery,https://www.a1.gallery
275,C,Kus,https://mikekus.com/,portfolio,A1 Gallery,https://www.a1.gallery
276,C,xAI,https://x.ai/,product,A1 Gallery,https://www.a1.gallery
277,C,David Alaba,https://www.davidalaba.com/,product,A1 Gallery,https://www.a1.gallery
278,C,Flayks,https://flayks.com/,portfolio,A1 Gallery,https://www.a1.gallery
279,C,Josh Dring,https://www.joshdring.com/,portfolio,A1 Gallery,https://www.a1.gallery
280,C,StanOS,https://www.stanreimgen.space/,portfolio,A1 Gallery,https://www.a1.gallery
281,C,Mostly Objects,https://mostlyobjects.com/,ecommerce,A1 Gallery,https://www.a1.gallery
282,C,DUA™,https://duabyab.com/,ecommerce,A1 Gallery,https://www.a1.gallery
283,C,GT Era,https://gt-era.com/,product,A1 Gallery,https://www.a1.gallery
284,C,Sonder Studio,https://sonder.design/,brand,A1 Gallery,https://www.a1.gallery
285,C,Claudia Mussett,https://clauaskee.com/,portfolio,A1 Gallery,https://www.a1.gallery
286,C,David McGillivray,https://www.dmcg.co/,portfolio,A1 Gallery,https://www.a1.gallery
287,C,Clarion,https://www.clarionhealth.com/,product,A1 Gallery,https://www.a1.gallery
288,C,EN ATTENDANT GODOT,https://www.enattendantgodot.xyz/,brand,A1 Gallery,https://www.a1.gallery
289,C,DNCO,https://dnco.com/,brand,A1 Gallery,https://www.a1.gallery
290,C,Ulysses de Santi,https://ulyssesdesanti.com/,portfolio,A1 Gallery,https://www.a1.gallery
291,C,Christopher Koziol,https://koziol.design/,portfolio,A1 Gallery,https://www.a1.gallery
292,C,Emily Campbell,https://www.emilycampbell.co/,portfolio,A1 Gallery,https://www.a1.gallery
293,C,Jules Andrieu,https://jsandrieu.com/,portfolio,A1 Gallery,https://www.a1.gallery
294,C,Eugene Serpokrylov,https://branevsky.com/,portfolio,A1 Gallery,https://www.a1.gallery
295,C,Seb-astian,https://www.seb-astian.com/,portfolio,A1 Gallery,https://www.a1.gallery
296,C,Gianluca Patti,https://glcpatti.com/,portfolio,A1 Gallery,https://www.a1.gallery
297,C,Camila Rosa,https://www.camilarosa.net/,portfolio,A1 Gallery,https://www.a1.gallery
298,C,Joffrey Spitzer,https://joffreyspitzer.com/,portfolio,A1 Gallery,https://www.a1.gallery
299,C,Giacomo Dal Prà,https://www.giacomodalpra.com/,portfolio,A1 Gallery,https://www.a1.gallery
300,C,Graza,https://www.graza.co/,ecommerce,A1 Gallery,https://www.a1.gallery
301,C,Velora Home,https://www.velorahome.com/,ecommerce,A1 Gallery,https://www.a1.gallery
302,C,The Defense Reformation,https://18theses.com/,landing,A1 Gallery,https://www.a1.gallery
303,C,Acctual,https://acctual.com/,product,A1 Gallery,https://www.a1.gallery
304,C,Corner,https://www.corner.inc/,product,A1 Gallery,https://www.a1.gallery
305,C,Sui Overflow 2025,https://sui.io/overflow,product,A1 Gallery,https://www.a1.gallery
306,C,Invertase,https://invertase.io/,product,A1 Gallery,https://www.a1.gallery
307,C,Shopify Editions,https://www.shopify.com/editions/winter2026,product,A1 Gallery,https://www.a1.gallery
308,C,Kohne & Reynolds,https://kohnereynolds.com/,brand,A1 Gallery,https://www.a1.gallery
309,C,Artone Studio,https://artone.studio/,brand,A1 Gallery,https://www.a1.gallery
310,C,A Color Bright,https://www.acolorbright.com/,brand,A1 Gallery,https://www.a1.gallery
311,C,Arnaldo Petrazzini,https://arnaldo.zip/,portfolio,A1 Gallery,https://www.a1.gallery
312,C,Adiel Vasquez,https://adiel.design/,portfolio,A1 Gallery,https://www.a1.gallery
